train/policy_loss,train/entropy_loss,time/total_timesteps,train/learning_rate,train/value_loss,time/iterations,train/n_updates,train/explained_variance,time/time_elapsed,time/fps,rollout/ep_len_mean,rollout/ep_rew_mean,eval/mean_ep_length,eval/mean_reward
-0.29370731115341187,-1.3399237394332886,19500,0.00025,0.051590822637081146,3900,3899,-7.0406485,17,1125,1012.3157894736842,571.0479736328125,,
0.10882456600666046,-1.2866092920303345,20000,0.00025,0.007334691472351551,4000,3999,0.6838097,17,1125,1012.3157894736842,571.0479736328125,,
21.736669540405273,-1.336993932723999,20500,0.00025,364.94891357421875,4100,4099,0.048838794,18,1124,1020.75,566.7415771484375,,
11.069645881652832,-1.3507224321365356,21000,0.00025,104.74503326416016,4200,4199,0.08825672,18,1124,993.0,563.4091186523438,,
-0.06512846797704697,-1.338122010231018,21500,0.00025,0.01376749575138092,4300,4299,-745.71936,19,1124,971.3636363636364,583.1868896484375,,
-0.18968647718429565,-1.3296568393707275,22000,0.00025,0.0222979336977005,4400,4399,-0.38620067,19,1123,936.695652173913,557.5572509765625,,
-0.09070391952991486,-1.329486608505249,22500,0.00025,0.009287374094128609,4500,4499,-1.181607,20,1124,936.695652173913,557.5572509765625,,
-0.318576455116272,-1.3410998582839966,23000,0.00025,0.06080683320760727,4600,4599,-3.7343974,20,1124,949.625,560.0530395507812,,
-0.3022318482398987,-1.3236865997314453,23500,0.00025,0.03677193820476532,4700,4699,0.24009085,20,1124,949.625,560.0530395507812,,
-0.009574219584465027,-1.327085256576538,24000,0.00025,0.0013454947620630264,4800,4799,0.30397856,21,1124,949.625,560.0530395507812,,
-0.04291737824678421,-1.329628586769104,24500,0.00025,0.0018082617316395044,4900,4899,0.779873,21,1125,949.625,560.0530395507812,,
-0.1138044148683548,-1.3399453163146973,25000,0.00025,0.010257137939333916,,4999,0.008394539,,,,,224.5,118.35005187988281
,,25000,,,5000,,,22,1096,949.625,560.0530395507812,,
5.72355842590332,-1.3219894170761108,25500,0.00025,20.113399505615234,5100,5099,-0.12883651,23,1098,1015.92,549.4102172851562,,
0.017053861171007156,-1.3177926540374756,26000,0.00025,0.00044372730189934373,5200,5199,-2.5953467,23,1098,988.8076923076923,535.5753784179688,,
0.0316779688000679,-1.3345000743865967,26500,0.00025,0.009387708269059658,5300,5299,-31.250214,24,1096,988.8076923076923,535.5753784179688,,
-0.41003504395484924,-1.3504178524017334,27000,0.00025,0.20527347922325134,5400,5399,0.6848293,24,1097,989.3333333333334,519.0453491210938,,
0.12175808101892471,-1.3531768321990967,27500,0.00025,0.018005359917879105,5500,5499,0.86788297,25,1097,967.1785714285714,520.8682861328125,,
